sample_id,regain_sen_slope_2000_2025,prcp_mm_mean_2000_2025,prcp_mm_slope_2000_2025,tmean_c_mean_2000_2025,tmean_c_slope_2000_2025,vpd_kpa_mean_2000_2025,vpd_kpa_slope_2000_2025,ssrd_wm2_mean_2000_2025,ssrd_wm2_slope_2000_2025,pet_mm_mean_2000_2025,pet_mm_slope_2000_2025,def_mm_mean_2000_2025,def_mm_slope_2000_2025,aet_mm_mean_2000_2025,aet_mm_slope_2000_2025,pdsi_mean_2000_2025,pdsi_slope_2000_2025,runoff_mm_mean_2000_2025,runoff_mm_slope_2000_2025,soil_water_rootzone_mean_2000_2025,soil_water_rootzone_slope_2000_2025,soil_water_top_mean_2000_2025,soil_water_top_slope_2000_2025,mndwi_mean_2000_2025,mndwi_slope_2000_2025,hydro_hand_m,hydro_log_upstream_area,hydro_stream_distance_km,hydro_twi_proxy,elevation_mean,slope_mean,terrain_northness_mean,terrain_eastness_mean,terrain_tpi_1km,terrain_tpi_5km,cropland_frac_mean_2000_2025,cropland_frac_slope_2000_2025,forest_frac_mean_2000_2025,forest_frac_slope_2000_2025,shrub_frac_mean_2000_2025,shrub_frac_slope_2000_2025,grass_frac_mean_2000_2025,grass_frac_slope_2000_2025,water_frac_mean_2000_2025,water_frac_slope_2000_2025,barren_frac_mean_2000_2025,barren_frac_slope_2000_2025,built_frac_mean_2000_2025,built_frac_slope_2000_2025,wetland_frac_mean_2000_2025,wetland_frac_slope_2000_2025,pop_log_density_2000,pop_log_change_2000_2020_per_year,ntl_viirs_mean_2014_2025,ntl_viirs_slope_2014_2025,road_dist_km,mdist_km,mcnt2k,mkde3k,mining_disturbance_intensity_2000_2025
cell_00400,0.0219396315515041,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.7905300855636597,0.0435277037322521,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.4179852016657764,0.0009658756939512,90.3947212142718,0.020002330638174,20.0,-2.094854651462865,290.89707117229455,16.17112310466465,-0.4645731387009206,0.3201840178645555,25.664881095658554,-28.51089783485435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3201056997920042,0.0401219456436246,0.7117331708946005,2.301492916563216,0,0.0666926772056161,0.0
cell_00429,0.0274079386144876,1625.707040640024,0.3075546708066262,18.329801119290867,0.0313061614729399,0.4797219336032867,0.0010144605766981,161.93504333496094,-0.0883436352014541,4433.214120718149,5.614974876469016,2807.507056603065,5.307423001802885,953.872586763822,0.2674325587606855,-1.0130872876854202,0.0150240682184192,672.1873779296875,0.4047825932502746,0.4249492585659027,-9.295112977270036e-05,0.4168974757194519,-9.29899324546568e-05,-0.4593135465920222,-0.0025796576506143,44.168255051350975,0.118932669143274,20.0,-1.764895215651776,458.1165234734577,18.992649648636903,-0.263049274178167,-0.5450135895800209,-5.497586635593882,-30.864213396842093,0.0021149518905239,0.0001463446815147,0.9978850480366048,-0.0001463446815147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2504829138709231,0.0352592110035244,17.134748064557268,4.39276150665583,0,0.0060661351573692,0.0
cell_00442,0.0125361792743206,1477.701798093951,-2.7750692212109063,19.08348298944649,0.0338330669916664,0.5484966682324077,0.0017151637984211,160.9937487156162,-0.0944762621740239,1959.9990856119769,3.0384121736996583,498.5832177320372,5.187171767358458,932.5320543100412,0.0777387903215986,-0.8040530943658479,0.0425960933493765,565.8961553814617,-2.465445593960891,0.3773908731788628,-1.1681609145760563e-05,0.3780188761944993,-0.0001896979223737,-0.4613435439320296,-0.0013252345314101,80.8038494234517,0.0560004305048197,20.0,-2.05461528370818,325.8851518889157,19.757459971535592,-0.2277326991498368,-0.1277157202884754,-8.532177228838746,15.35547198320064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2703663020860674,0.0342088961333796,1.83756821380738,4.1428606651945685,0,0.0318120558533258,0.0
cell_00448,0.0050492784939706,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.7944704794261183,0.0432363444622461,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.0499918016294683,-0.0014631622042798,16.334385826525423,1.7848706689468683,14.368383909668315,0.897265065263171,227.2510739432144,13.073977390470064,-0.2769845338410783,-0.0180123259998915,-31.43351686339019,-67.61752015555,0.0,0.0,0.7257959498308668,0.0001565796452825,0.0,0.0,0.0,0.0,0.2742040501907231,-0.0001565796452825,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2973714397240738,0.0366533013619322,1.117917684248492,2.9664697209520416,0,0.0478398704134783,0.0
cell_00466,0.0246594864875078,1591.7720618614785,-2.6625376018295945,17.777681277348446,0.0332492854452541,0.4871656596660614,0.0015261860098689,160.20086669921875,-0.1059550419449806,1828.195016714243,2.253979408720619,305.1289159334623,1.7263203025883067,985.3902822641226,-0.0761091496394217,-0.747388900840414,0.0485737249780905,606.9158325195312,-2.161220073699951,0.4173757433891296,3.8927315472392365e-05,0.4005729556083679,-0.000206640936085,-0.441292842483448,-0.0013433822991065,30.78566103038095,0.7724413404271698,17.02794242167655,-0.4631910917787878,291.445018731348,19.556552529408453,-0.314886536016522,-0.5618603747067835,-44.17293522322951,-120.60737672711448,0.2082852635832315,0.0039866212718482,0.7917147362510948,-0.0039866212718482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1455150278492113,0.2972818567028353,0.0384266812606418,0.1170624032475458,4.994580007075278,0,0.0177811652418982,0.0
cell_00471,0.0109811900183558,1726.3722768930288,-6.983685563568376,17.672874524043156,0.0259979528443426,0.4934344589710235,0.0011132437502965,156.47320556640625,-0.1434814631938934,1577.843731219952,1.6700592614850427,87.82793690608098,-1.2528613359500198,940.1117764986478,-0.6306249791332786,-0.7867847681045532,0.0278420262038707,786.091064453125,-6.049042701721191,0.4309886693954468,-0.0003364883305039,0.4256453216075897,-0.0002122845762642,-0.4836051175304784,-0.0031078883147498,237.51333928947645,0.0315084209217435,20.0,-2.210957309280544,715.8361040929764,19.3554876199556,-0.7610448185834698,0.0267742374536448,37.3835905559799,97.90702530417708,0.0005466047433939,6.186755809616704e-05,0.9994533951006012,-6.186755809616704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2067075506013822,0.0298226708408316,5.734887928828264,4.244340556747286,0,0.0138607963235099,0.0
cell_00472,0.0273124501109123,1726.3722768930288,-6.983685563568376,17.672874524043156,0.0259979528443426,0.4934344589710235,0.0011132437502965,156.47320556640625,-0.1434814631938934,1577.843731219952,1.6700592614850427,87.82793690608098,-1.2528613359500198,940.1117764986478,-0.6306249791332786,-0.7867847681045532,0.0278420262038707,786.091064453125,-6.049042701721191,0.4309886693954468,-0.0003364883305039,0.4256453216075897,-0.0002122845762642,-0.4354628942465096,-0.0023943812171773,195.8063935958976,0.0176746407858561,20.0,-2.07089548816324,795.9627887569703,13.84908304374973,-0.1950207789958343,-0.540427838845955,67.95437700536507,154.5694251267399,0.0106248367518865,0.0011708804248703,0.9893751632195223,-0.0011708804248703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2114375240743771,0.028218969967455,6.078736096582894,4.084755134444883,0,0.0148368978695411,0.0
cell_00492,0.0237139649689197,1625.707040640024,0.3075546708066262,18.329801119290867,0.0313061614729399,0.4797219336032867,0.0010144605766981,161.93504333496094,-0.0883436352014541,4433.214120718149,5.614974876469016,2807.507056603065,5.307423001802885,953.872586763822,0.2674325587606855,-1.029045581817627,0.0173962861299514,672.1873779296875,0.4047825932502746,0.4249492585659027,-9.295112977270036e-05,0.4168974757194519,-9.29899324546568e-05,-0.4523696906301289,-0.0049641886268526,99.15232576774892,0.0313717908563323,20.0,-1.9043633778789344,522.327076375827,14.71365574690152,0.6471633496221896,0.1233480972352024,-1.3922604000843493,15.583725351191296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.217895742555783,0.0288852990572978,20.65644969469404,5.333686493429559,0,0.003641103685347,0.0
cell_00502,0.0079646902158856,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.8225098252296448,0.041382547467947,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.4479717048093867,0.0003346506921924,73.82319951377482,0.0222764220453248,20.0,-2.0288941469514614,355.4918224745129,18.740409512606256,-0.3137317933618572,0.3059351388994071,21.432123189880738,58.60325080950551,0.0017681666064015,0.0003145234725753,0.9982318329685772,-0.0003145234725753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2822801748314973,0.0350294323711551,2.195037457908263,3.709897598294019,0,0.0403736145099872,0.0
cell_00510,0.0073280548676848,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.7588761501034224,0.0448125306452194,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.40544831892856,-0.0019393798303681,14.531624955173674,0.3104630257895149,18.18156148524637,-0.3620832615130157,205.1910753549141,6.834020818786276,0.5855689299917821,0.2012025445829075,-18.11619499326384,-86.5280011344155,0.6528753404683232,0.0050562321295014,0.3471246609251867,-0.0050562321295014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.376285031895984,0.0145271983795721,0.4523025093697995,0.0498298533969698,0.2319308352359766,3.706097078722594,0,0.0548915285059582,0.0
cell_00517,0.0109817432239651,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.8175684217697071,0.0458967248652992,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.430468774363418,-0.0021477349958899,35.25213626077419,0.1181843769589933,20.0,-1.4422196281820452,298.88156506931995,18.02485224479062,-0.1275265420362795,-0.6113156571721103,5.2448910539548335,-52.22198542923367,0.0068547785987115,0.0008098332045994,0.9931452215220042,-0.0008098332045994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3277578969179695,0.042500644767088,0.450805440796641,2.4517380405399822,0,0.0549915447215767,0.0
cell_00533,0.0204942971467971,1726.3722768930288,-6.983685563568376,17.672874524043156,0.0259979528443426,0.4934344589710235,0.0011132437502965,156.47320556640625,-0.1434814631938934,1577.843731219952,1.6700592614850427,87.82793690608098,-1.2528613359500198,940.1117764986478,-0.6306249791332786,-0.7867847681045532,0.0278420262038707,786.091064453125,-6.049042701721191,0.4309886693954468,-0.0003364883305039,0.4256453216075897,-0.0002122845762642,-0.4762850336234245,-0.0022010937349046,139.9034287174571,0.0289891304482934,20.0,-2.615585722884743,828.2654143618433,23.297707850241284,0.1582884007830562,-0.3108405352952987,44.499920242601775,183.67507452358268,0.0011173179213879,0.0002262223835016,0.998882682078612,-0.0002262223835016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2089860852160108,0.0294418507534726,6.363431371808136,3.488038088965691,0,0.019260580244517,0.0
cell_00551,0.0115563236176967,1625.707040640024,0.3075546708066262,18.329801119290867,0.0313061614729399,0.4797219336032867,0.0010144605766981,161.93504333496094,-0.0883436352014541,4433.214120718149,5.614974876469016,2807.507056603065,5.307423001802885,953.872586763822,0.2674325587606855,-1.029045581817627,0.0173962861299514,672.1873779296875,0.4047825932502746,0.4249492585659027,-9.295112977270036e-05,0.4168974757194519,-9.29899324546568e-05,-0.4722924327268053,-0.0024720063369815,163.9839431702041,0.0245669313768863,20.0,-2.6960165100515923,605.056475942118,23.924715220166263,-0.2753904804921604,0.1364148244629827,60.29194504560765,139.49016789182352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2389366913738916,0.0247142006852067,17.729151065074742,3.4517746457035035,0,0.0091363935776887,0.0
cell_00574,0.0020493385381996,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.7580130696296692,0.0448475629091262,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,0.2655046357496855,0.0004419077874677,12.795135659732267,1.1379011270359074,16.72506357728172,1.816302446395319,214.2637271743972,6.504440319037525,0.138189925092969,-0.2208937030052964,-26.11394349108581,-63.28644833021766,0.0136285552500791,0.0005120831287509,0.3204692611822442,-0.0002303042828056,0.0,0.0,0.0,0.0,0.6515218700991035,0.0001087178250212,0.0,0.0,0.0143803134495166,-0.0003904966588783,0,0,0.0,0.0,0.5522731723051685,0.064740381118284,0.463471170529559,3.976787020943102,0,0.0523628490621093,0.0
cell_00585,0.0029241228476166,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.8320567011833191,0.0453552156686782,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.3990969676668054,-0.002586742300291,145.91202682900985,0.0377502559829686,20.0,-2.656470837390939,389.5133708879592,27.256982125236824,0.1361080847300292,-0.5255786001771356,5.299401007723388,8.620246229329624,0.0010402677397981,0.0001031062155482,0.9989597322518172,-0.0001031062155482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4880430203649825,0.0786650906972236,0.3449005715414064,3.300517512251621,0,0.0408073005597995,0.0
cell_00586,-0.0288981702178716,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.8320567011833191,0.0453552156686782,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.4085529713658477,0.001173078991464,39.23076889119915,0.197738936733659,20.0,-1.5955392814438767,327.8498265763762,22.31021735080806,0.0489841216776626,-0.5226409574875974,-58.610621372068,-59.34075266703221,0.0602188987020863,0.008169467225431,0.9346262803015934,-0.0090754247394008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051548206168289,0.0009059575139697,0,0,0.0,0.0,0.6485792602216128,0.1198755905033259,0.4278086164628185,3.574232294405196,0,0.036244155010683,0.0
cell_00609,0.017735606059432,1644.754408616286,0.5164840828659182,18.334775777963493,0.0319140977125902,0.4625459015369415,0.0010127117857336,162.0424041748047,-0.0928682908415794,2221.8606379582334,2.1967154530582262,591.9038416055532,2.520719634488098,1051.8505483774038,0.1858697666266025,-0.9856415390968324,0.0069333305582404,593.8101196289062,0.5470867156982422,0.4115610122680664,-0.0002149150677723,0.3961358070373535,-0.0001385926298098,-0.4992466644737918,-0.0022276550749297,60.19142386329955,0.1004157113710603,20.0,-1.8253608471665,537.5820695122887,19.045147068107035,0.1336517653815208,0.488689783013114,-22.816809387295866,-32.5369738858679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2184954708760189,0.0300866273351584,9.445738923586912,4.928954213713826,0,0.0049537433049955,0.0
cell_00610,0.0288563892245292,1644.754408616286,0.5164840828659182,18.334775777963493,0.0319140977125902,0.4625459015369415,0.0010127117857336,162.0424041748047,-0.0928682908415794,2221.8606379582334,2.1967154530582262,591.9038416055532,2.520719634488098,1051.8505483774038,0.1858697666266025,-0.9856415390968324,0.0069333305582404,593.8101196289062,0.5470867156982422,0.4115610122680664,-0.0002149150677723,0.3961358070373535,-0.0001385926298098,-0.4758414742218322,-0.0031105100156872,54.82431270035791,0.0688930341365213,20.0,-1.4920899937368892,499.1956705196394,15.520797181453815,0.5535669319491769,0.0907642668345876,-9.156628648866334,-65.71321612343704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2149448224783417,0.0297790992455454,9.931110879277483,5.116600431754719,0,0.0046888449597637,0.0
cell_00619,-0.0205592755228281,1625.707040640024,0.3075546708066262,18.329801119290867,0.0313061614729399,0.4797219336032867,0.0010144605766981,161.93504333496094,-0.0883436352014541,4433.214120718149,5.614974876469016,2807.507056603065,5.307423001802885,953.872586763822,0.2674325587606855,-0.995402216911316,0.0123951630666852,672.1873779296875,0.4047825932502746,0.4249492585659027,-9.295112977270036e-05,0.4168974757194519,-9.29899324546568e-05,-0.4369862087848879,0.0024526155202662,14.265864285259646,0.2146072656707977,20.0,-0.420415186828581,400.1696629500818,11.675106152439405,-0.3087679832851427,-0.0459048078383895,-62.709919887161085,-66.76923758155407,0.1696113139079806,0.0070341766474131,0.7780514306285147,-0.0136928479572482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052337258902139,0.006658671273939,0,0,4.821761969851753,0.1010683145028008,0.3895577730054683,0.0468413463014981,16.313167186045995,3.012954931805367,0,0.010766755489929,0.0
cell_00622,0.0139164431020617,1625.707040640024,0.3075546708066262,18.329801119290867,0.0313061614729399,0.4797219336032867,0.0010144605766981,161.93504333496094,-0.0883436352014541,4433.214120718149,5.614974876469016,2807.507056603065,5.307423001802885,953.872586763822,0.2674325587606855,-1.029045581817627,0.0173962861299514,672.1873779296875,0.4047825932502746,0.4249492585659027,-9.295112977270036e-05,0.4168974757194519,-9.29899324546568e-05,-0.4895453462981974,0.0002428001535193,148.3426337425941,0.0180810536888175,20.0,-2.892064637092708,553.629482529628,24.28412438378583,-0.2767613156869702,0.3037321674426311,36.27591378091413,97.73740749780822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2565260455468403,0.0201428134367081,17.79578626155853,2.9621799477631967,0,0.010879907222782,0.0
cell_00625,0.0183633975684642,1625.707040640024,0.3075546708066262,18.329801119290867,0.0313061614729399,0.4797219336032867,0.0010144605766981,161.93504333496094,-0.0883436352014541,4433.214120718149,5.614974876469016,2807.507056603065,5.307423001802885,953.872586763822,0.2674325587606855,-1.029045581817627,0.0173962861299514,672.1873779296875,0.4047825932502746,0.4249492585659027,-9.295112977270036e-05,0.4168974757194519,-9.29899324546568e-05,-0.4495930606423388,-0.0011564200343969,37.00635668532456,0.0895873870306469,20.0,-1.631926996353101,458.03985137136726,16.362990535439884,0.6259731634730294,0.0549713352453442,-48.0793923869024,2.170805399782436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2180844277445887,0.0276576640732908,19.27841843050347,3.6015444832419417,0,0.0086057774168485,0.0
cell_00656,0.0150317437946796,1580.3051100510818,-2.1920512820512825,18.517726604755108,0.0338710152389656,0.5069360136985779,0.0015993019333109,160.7229461669922,-0.0990033075213432,2351.446124737079,3.580784046140493,773.7288982317998,5.933856447986051,952.6389747032752,0.0521840569911864,-0.8320567011833191,0.0453552156686782,644.3995971679688,-1.807969570159912,0.330917626619339,5.742576377087971e-06,0.3327181935310364,-0.0001597363880136,-0.3900255029166659,-0.0023650835699068,145.09250892023118,0.0405671959049407,20.0,-2.517898838424383,459.5219937995527,25.92953656781953,0.0960178656754925,-0.7279352975703193,-12.090628061386772,53.2111730527644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3885597428934197,0.0669247375153409,1.1101070182731363,4.275021903795163,0,0.0265986047607323,0.0
cell_00687,0.0162734277546405,1644.754408616286,0.5164840828659182,18.334775777963493,0.0319140977125902,0.4625459015369415,0.0010127117857336,162.0424041748047,-0.0928682908415794,2221.8606379582334,2.1967154530582262,591.9038416055532,2.520719634488098,1051.8505483774038,0.1858697666266025,-0.995402216911316,0.0123951630666852,593.8101196289062,0.5470867156982422,0.4115610122680664,-0.0002149150677723,0.3961358070373535,-0.0001385926298098,-0.3274340379472665,-0.0025997217231708,32.698524445849664,0.2256359467805214,19.929007525202334,-1.7223840390597702,395.5968880251616,18.438466098750443,-0.1488223705696234,0.4237869214623571,-10.618229873085946,-77.44471522202196,0.0028550860548444,0.0004439452650632,0.9787781451295732,-0.0004670246138619,0.0,0.0,0.0,0.0,0.0183667688864548,2.3079349179730856e-05,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2279747629664789,0.0295476426617002,14.426204546801532,3.720507460483358,0,0.0087959375448384,0.0
