year,variable,regional_mean,spatial_median,n_cells,n_unique_cell_values,period_mean,annual_sd,anomaly,anomaly_z,anomaly_percent_of_mean
2014,tmean_c_mean,19.154376347661326,19.21699905395508,38281,3772,18.81482786940324,0.42205940044478096,0.339548478258088,0.8045040055979322,
2015,prcp_mm_mean,1843.9281253455888,1817.5198974609373,38281,3772,1608.0990515994197,270.5404419967847,235.82907374616912,0.8716961944971313,14.6650838150556
2015,def_mm_mean,884.1115223708089,667.8280639648438,38281,3268,1506.6567194929214,491.0645771920127,-622.5451971221125,-1.2677460888788343,-41.3196442870965
2015,aet_mm_mean,984.0336294345693,991.0965576171876,38281,3772,1000.1715882565758,40.99798900072724,-16.137958822006453,-0.39362805872551926,-1.6135190212848312
2015,pet_mm_mean,2626.7964005244658,2477.74072265625,38281,3772,3077.808769367371,294.51758698006523,-451.0123688429053,-1.5313597176573113,-14.653683923826389
2015,tmean_c_mean,18.797811844606695,18.86923599243164,38281,3772,18.81482786940324,0.42205940044478096,-0.017016024796543405,-0.04031665869451391,
2016,prcp_mm_mean,2225.156568456303,2216.34716796875,38281,3772,1608.0990515994197,270.5404419967847,617.0575168568832,2.280832811178067,38.37186000720268
2016,def_mm_mean,586.0160921497594,234.3866727655584,38281,2803,1506.6567194929214,491.0645771920127,-920.640627343162,-1.8747852524968003,-61.10486983743794
2016,aet_mm_mean,1021.3750698698021,1032.337158203125,38281,3772,1000.1715882565758,40.99798900072724,21.20348161322636,0.5171834553360714,2.1199843968960046
2016,pet_mm_mean,2622.3416323746064,2518.037353515625,38281,3772,3077.808769367371,294.51758698006523,-455.4671369927646,-1.5464853615807788,-14.798422225770176
2016,tmean_c_mean,18.841986155472444,18.89056968688965,38281,3771,18.81482786940324,0.42205940044478096,0.027158286069205673,0.0643470706743774,
2017,prcp_mm_mean,1326.5736136152414,1317.347900390625,38281,3772,1608.0990515994197,270.5404419967847,-281.5254379841783,-1.0406038960619581,-17.5067224686298
2017,def_mm_mean,1788.001547263053,1592.671142578125,38281,3771,1506.6567194929214,491.0645771920127,281.3448277701316,0.5729283699893549,18.67345256090058
2017,aet_mm_mean,1003.412560577853,1005.4655151367188,38281,3772,1000.1715882565758,40.99798900072724,3.2409723212772406,0.07905198279895512,0.32404163038930756
2017,pet_mm_mean,3113.901276749851,3007.708477089609,38281,3772,3077.808769367371,294.51758698006523,36.09250738248011,0.12254788500940376,1.1726689371249908
2017,tmean_c_mean,19.00113445875707,19.01582383363698,38281,3772,18.81482786940324,0.42205940044478096,0.18630658935382982,0.4414226745275509,
2018,prcp_mm_mean,1390.742349368933,1361.1298828125,38281,3772,1608.0990515994197,270.5404419967847,-217.3567022304867,-0.8034166745135647,-13.516375251530876
2018,def_mm_mean,1622.5403345394568,1400.517822265625,38281,3687,1506.6567194929214,491.0645771920127,115.8836150465354,0.23598447216286053,7.691441158908251
2018,aet_mm_mean,1074.6081472262374,1082.9959716796875,38281,3772,1000.1715882565758,40.99798900072724,74.43655896966163,1.8156148821919351,7.442378872150715
2018,pet_mm_mean,3006.205891977863,2839.537841796875,38281,3772,3077.808769367371,294.51758698006523,-71.6028773895082,-0.24311919068641127,-2.326423853949374
2018,tmean_c_mean,18.810559611646667,18.896787643432617,38281,3772,18.81482786940324,0.42205940044478096,-0.004268257756571359,-0.010112931383765695,
2019,prcp_mm_mean,1696.9908199501313,1658.8138427734375,38281,3772,1608.0990515994197,270.5404419967847,88.89176835071157,0.32857109160695475,5.527754541133494
2019,def_mm_mean,1400.3203401530018,1213.255126953125,38281,3620,1506.6567194929214,491.0645771920127,-106.33637933991963,-0.2165425572904655,-7.057770888627376
2019,aet_mm_mean,902.3595375249223,903.24267578125,38281,3772,1000.1715882565758,40.99798900072724,-97.81205073165347,-2.3857767933426794,-9.779527021173648
2019,pet_mm_mean,3069.324957200663,2950.671875,38281,3772,3077.808769367371,294.51758698006523,-8.483812166708049,-0.028805791374632867,-0.2756445511217338
2019,tmean_c_mean,19.167392738630458,19.22455406188965,38281,3772,18.81482786940324,0.42205940044478096,0.3525648692272192,0.8353441929161488,
2020,prcp_mm_mean,1334.6619578456175,1304.685302734375,38281,3772,1608.0990515994197,270.5404419967847,-273.4370937538022,-1.0107069084963345,-17.003746969556442
2020,def_mm_mean,2044.320566474416,1785.596799790295,38281,3750,1506.6567194929214,491.0645771920127,537.6638469814945,1.0948943824373245,35.68588916275833
2020,aet_mm_mean,980.5282350133344,978.3572387695312,38281,3772,1000.1715882565758,40.99798900072724,-19.643353243241336,-0.4791296773822954,-1.9639983252755817
2020,pet_mm_mean,3374.3117998788443,3157.904541015625,38281,3772,3077.808769367371,294.51758698006523,296.5030305114733,1.0067413411598487,9.633575466497163
2020,tmean_c_mean,19.367395156629787,19.4409820227958,38281,3771,18.81482786940324,0.42205940044478096,0.5525672872265481,1.3092168700524935,
2021,prcp_mm_mean,1245.7071843120964,1203.70556640625,38281,3772,1608.0990515994197,270.5404419967847,-362.3918672873233,-1.3395108864782228,-22.535419502106375
2021,def_mm_mean,2167.351614617789,1899.0267333984373,38281,3749,1506.6567194929214,491.0645771920127,660.6948951248676,1.3454338305214941,43.85172060608672
2021,aet_mm_mean,1023.5002566218662,1020.0368041992188,38281,3772,1000.1715882565758,40.99798900072724,23.32866836529047,0.5690198210667518,2.332466612649461
2021,pet_mm_mean,3408.2724907212605,3178.073486328125,38281,3772,3077.808769367371,294.51758698006523,330.46372135388947,1.1220508925881472,10.736980303744302
2021,tmean_c_mean,19.741902839776305,19.85038185119629,38281,3772,18.81482786940324,0.42205940044478096,0.9270749703730665,2.1965509342904874,
2022,prcp_mm_mean,1765.6077193675642,1734.1351318359375,38281,3772,1608.0990515994197,270.5404419967847,157.5086677681445,0.5822000829362749,9.794711812775834
2022,def_mm_mean,1526.8138328806624,1277.9627685546875,38281,3642,1506.6567194929214,491.0645771920127,20.157113387740992,0.04104778541144762,1.337870340798337
2022,aet_mm_mean,881.3067275208296,882.7420043945312,38281,3772,1000.1715882565758,40.99798900072724,-118.86486073574622,-2.899285151123821,-11.884446842060626
2022,pet_mm_mean,3275.0943056493056,3073.1123046875,38281,3772,3077.808769367371,294.51758698006523,197.28553628193458,0.6698599506564886,6.409934829137733
2022,tmean_c_mean,18.719934931121653,18.77328491210937,38281,3772,18.81482786940324,0.42205940044478096,-0.09489293828158551,-0.224833135292293,
2023,prcp_mm_mean,1541.688363971885,1524.544189453125,38281,3772,1608.0990515994197,270.5404419967847,-66.41068762753457,-0.2454741595651117,-4.12976349693648
2023,def_mm_mean,1257.3158755537495,1131.0550537109375,38281,3625,1506.6567194929214,491.0645771920127,-249.34084393917192,-0.5077557118148157,-16.54928031802027
2023,aet_mm_mean,1027.8989010067487,1039.6925048828125,38281,3772,1000.1715882565758,40.99798900072724,27.727312750172928,0.6763090928601666,2.7722555885140774
2023,pet_mm_mean,2780.9958707039473,2667.601318359375,38281,3772,3077.808769367371,294.51758698006523,-296.81289866342377,-1.007793462206771,-9.643643283414006
2023,tmean_c_mean,19.12476440108863,19.17357635498047,38281,3772,18.81482786940324,0.42205940044478096,0.30993653168539126,0.734343391851406,
2024,prcp_mm_mean,1922.577733231658,1916.142822265625,38281,3772,1608.0990515994197,270.5404419967847,314.47868163223825,1.1624091367307507,19.555927311782003
2024,def_mm_mean,1131.984290033159,864.0208129882812,38281,3494,1506.6567194929214,491.0645771920127,-374.6724294597625,-0.7629799559198518,-24.8678033033206
2024,aet_mm_mean,993.0822202328577,1000.5679321289062,38281,3772,1000.1715882565758,40.99798900072724,-7.089368023718066,-0.17291989671962477,-0.7088151780111772
2024,pet_mm_mean,2996.8392754795277,2845.167236328125,38281,3772,3077.808769367371,294.51758698006523,-80.96949388784333,-0.2749224408568981,-2.630751289479438
2024,tmean_c_mean,19.255472990788125,19.281707763671875,38281,3772,18.81482786940324,0.42205940044478096,0.4406451213848861,1.0440357942993779,
2025,prcp_mm_mean,1491.288850075819,1486.8349609375,38281,3772,1608.0990515994197,270.5404419967847,-116.81020152360065,-0.431766136927465,-7.263868566269032
2025,def_mm_mean,1794.0156319851144,1637.94921875,38281,3769,1506.6567194929214,491.0645771920127,287.358912492193,0.5851754042927676,19.07262011142831
2025,aet_mm_mean,1020.8743264040262,1021.5663452148438,38281,3772,1000.1715882565758,40.99798900072724,20.702738147450418,0.5049696009987998,2.0699186410141763
2025,pet_mm_mean,3284.061774617763,3175.8332063544008,38281,3772,3077.808769367371,294.51758698006523,206.2530052503921,0.700307942100424,6.701293702947842
2025,tmean_c_mean,19.398245855639704,19.36264991760254,38281,3772,18.81482786940324,0.42205940044478096,0.5834179862364657,1.3823125029833228,
